ProductID,ProductName,Category,Price,Stock,Supplier
1555,Product_1555,Clothing,199.65,244,SupplierC
1556,Product_1556,Home,64.32,356,SupplierB
1557,Product_1557,Electronics,559.54,269,SupplierA
1558,Product_1558,Books,571.19,118,SupplierB
1559,Product_1559,Home,861.47,43,SupplierC
1560,Product_1560,Books,48.36,17,SupplierB
1561,Product_1561,Electronics,823.05,432,SupplierA
1562,Product_1562,Toys,411.58,208,SupplierC
1563,Product_1563,Books,533.05,80,SupplierB
1564,Product_1564,Clothing,538.06,441,SupplierA
1565,Product_1565,Toys,388.5,252,SupplierC
1566,Product_1566,Toys,194.14,325,SupplierB
1567,Product_1567,Home,88.03,276,SupplierB
1568,Product_1568,Clothing,214.92,248,SupplierC
1569,Product_1569,Books,717.12,181,SupplierA
1570,Product_1570,Books,685.44,493,SupplierA
1571,Product_1571,Clothing,678.67,297,SupplierA
1572,Product_1572,Toys,908.61,265,SupplierC
1573,Product_1573,Books,462.3,363,SupplierA
1574,Product_1574,Books,761.55,347,SupplierA
1575,Product_1575,Books,671.53,100,SupplierA
1576,Product_1576,Electronics,937.67,300,SupplierA
1577,Product_1577,Clothing,673.1,182,SupplierC
1578,Product_1578,Electronics,188.42,20,SupplierC
1579,Product_1579,Electronics,746.81,448,SupplierB
1580,Product_1580,Home,364.4,296,SupplierB
1581,Product_1581,Books,262.44,67,SupplierC
1582,Product_1582,Electronics,285.37,228,SupplierA
1583,Product_1583,Clothing,826.83,236,SupplierB
1584,Product_1584,Home,458.32,435,SupplierB
1585,Product_1585,Home,474.41,111,SupplierA
1586,Product_1586,Toys,20.58,133,SupplierB
1587,Product_1587,Toys,277.45,24,SupplierA
1588,Product_1588,Home,884.54,64,SupplierA
1589,Product_1589,Clothing,503.09,227,SupplierC
1590,Product_1590,Electronics,422.22,253,SupplierC
1591,Product_1591,Toys,83.24,233,SupplierC
1592,Product_1592,Electronics,300.47,418,SupplierB
1593,Product_1593,Clothing,139.89,258,SupplierA
1594,Product_1594,Electronics,172.76,107,SupplierB
1595,Product_1595,Home,345.43,295,SupplierB
1596,Product_1596,Toys,76.42,63,SupplierC
1597,Product_1597,Clothing,780.5,215,SupplierB
1598,Product_1598,Home,625.64,86,SupplierC
1599,Product_1599,Clothing,801.74,89,SupplierA
1600,Product_1600,Toys,354.37,452,SupplierA
1601,Product_1601,Electronics,229.94,33,SupplierB
1602,Product_1602,Clothing,594.1,244,SupplierC
1603,Product_1603,Toys,31.73,435,SupplierB
1604,Product_1604,Home,98.13,205,SupplierC
1605,Product_1605,Toys,744.05,279,SupplierA
1606,Product_1606,Electronics,888.51,381,SupplierA
1607,Product_1607,Toys,213.42,165,SupplierB
1608,Product_1608,Home,793.08,352,SupplierA
1609,Product_1609,Home,389.82,180,SupplierA
1610,Product_1610,Clothing,421.77,439,SupplierA
1611,Product_1611,Home,885.18,16,SupplierB
1612,Product_1612,Books,624.83,480,SupplierB
1613,Product_1613,Home,813.81,235,SupplierC
1614,Product_1614,Electronics,778.01,235,SupplierA
1615,Product_1615,Home,578.35,142,SupplierC
1616,Product_1616,Clothing,750.38,354,SupplierA
1617,Product_1617,Home,711.13,13,SupplierC
1618,Product_1618,Toys,485.48,188,SupplierA
1619,Product_1619,Toys,160.32,448,SupplierB
1620,Product_1620,Toys,273.71,429,SupplierA
1621,Product_1621,Books,382.61,13,SupplierB
1622,Product_1622,Clothing,590.82,357,SupplierB
1623,Product_1623,Toys,304.8,236,SupplierB
1624,Product_1624,Toys,213.31,164,SupplierA
1625,Product_1625,Toys,45.19,75,SupplierC
1626,Product_1626,Clothing,220.4,372,SupplierC
1627,Product_1627,Toys,543.69,226,SupplierB
1628,Product_1628,Books,148.23,31,SupplierC
1629,Product_1629,Toys,39.06,1,SupplierA
1630,Product_1630,Electronics,83.95,352,SupplierC
1631,Product_1631,Books,952.58,401,SupplierB
1632,Product_1632,Electronics,45.12,110,SupplierA
1633,Product_1633,Toys,477.61,249,SupplierC
1634,Product_1634,Toys,691.39,143,SupplierC
1635,Product_1635,Clothing,230.88,344,SupplierA
1636,Product_1636,Electronics,964.54,345,SupplierC
1637,Product_1637,Electronics,32.48,260,SupplierA
1638,Product_1638,Home,881.29,143,SupplierB
1639,Product_1639,Home,397.58,107,SupplierA
1640,Product_1640,Home,390.0,335,SupplierC
1641,Product_1641,Home,477.49,10,SupplierC
1642,Product_1642,Electronics,971.69,7,SupplierB
1643,Product_1643,Clothing,631.8,450,SupplierC
1644,Product_1644,Home,879.79,308,SupplierC
1645,Product_1645,Electronics,37.55,315,SupplierC
1646,Product_1646,Clothing,897.97,207,SupplierC
1647,Product_1647,Clothing,221.33,6,SupplierC
1648,Product_1648,Home,321.81,219,SupplierA
1649,Product_1649,Electronics,82.87,129,SupplierB
1650,Product_1650,Books,915.92,370,SupplierC
1651,Product_1651,Electronics,530.84,354,SupplierC
1652,Product_1652,Clothing,99.17,30,SupplierA
1653,Product_1653,Toys,403.46,266,SupplierA
1654,Product_1654,Home,387.36,232,SupplierC
1655,Product_1655,Clothing,60.32,458,SupplierB
1656,Product_1656,Books,354.15,64,SupplierA
1657,Product_1657,Books,299.97,60,SupplierB
1658,Product_1658,Books,920.27,184,SupplierC
1659,Product_1659,Books,808.72,93,SupplierC
1660,Product_1660,Electronics,168.49,93,SupplierC
1661,Product_1661,Clothing,932.24,288,SupplierC
1662,Product_1662,Books,745.73,139,SupplierA
1663,Product_1663,Clothing,495.94,457,SupplierC
1664,Product_1664,Clothing,438.33,182,SupplierC
1665,Product_1665,Toys,927.58,491,SupplierC
1666,Product_1666,Electronics,312.46,237,SupplierA
1667,Product_1667,Toys,376.88,298,SupplierC
1668,Product_1668,Home,694.25,451,SupplierC
1669,Product_1669,Home,761.69,105,SupplierB
1670,Product_1670,Home,333.9,119,SupplierA
1671,Product_1671,Toys,922.79,496,SupplierB
1672,Product_1672,Clothing,263.54,480,SupplierB
1673,Product_1673,Home,354.02,101,SupplierB
1674,Product_1674,Home,204.61,350,SupplierC
1675,Product_1675,Toys,541.72,222,SupplierB
1676,Product_1676,Clothing,999.28,260,SupplierA
1677,Product_1677,Home,720.87,318,SupplierA
1678,Product_1678,Electronics,476.6,468,SupplierB
1679,Product_1679,Home,983.1,17,SupplierC
1680,Product_1680,Toys,58.68,337,SupplierA
1681,Product_1681,Toys,293.04,131,SupplierC
1682,Product_1682,Electronics,839.74,433,SupplierA
1683,Product_1683,Clothing,529.12,275,SupplierB
1684,Product_1684,Electronics,14.65,52,SupplierA
1685,Product_1685,Home,462.19,147,SupplierB
1686,Product_1686,Toys,31.6,239,SupplierB
1687,Product_1687,Clothing,577.75,53,SupplierC
1688,Product_1688,Home,636.41,27,SupplierA
1689,Product_1689,Electronics,209.39,238,SupplierB
1690,Product_1690,Home,986.63,76,SupplierB
1691,Product_1691,Electronics,835.47,162,SupplierA
1692,Product_1692,Books,469.19,401,SupplierC
1693,Product_1693,Books,316.46,416,SupplierC
1694,Product_1694,Toys,22.22,292,SupplierC
1695,Product_1695,Clothing,696.33,227,SupplierC
1696,Product_1696,Toys,270.25,136,SupplierB
1697,Product_1697,Home,400.71,25,SupplierB
1698,Product_1698,Books,434.34,0,SupplierB
1699,Product_1699,Toys,855.28,152,SupplierC
1700,Product_1700,Electronics,852.89,87,SupplierC
1701,Product_1701,Clothing,778.46,157,SupplierB
1702,Product_1702,Books,769.13,41,SupplierB
1703,Product_1703,Clothing,499.8,75,SupplierB
1704,Product_1704,Clothing,793.21,235,SupplierA
1705,Product_1705,Books,859.56,250,SupplierB
1706,Product_1706,Electronics,503.45,398,SupplierA
1707,Product_1707,Electronics,901.39,211,SupplierC
1708,Product_1708,Electronics,990.48,218,SupplierC
1709,Product_1709,Clothing,183.53,92,SupplierC
1710,Product_1710,Electronics,979.24,321,SupplierA
1711,Product_1711,Home,253.29,14,SupplierC
1712,Product_1712,Home,934.69,98,SupplierA
1713,Product_1713,Electronics,852.6,265,SupplierB
1714,Product_1714,Electronics,916.9,184,SupplierA
1715,Product_1715,Books,466.42,153,SupplierC
1716,Product_1716,Books,159.55,417,SupplierC
1717,Product_1717,Toys,230.39,7,SupplierC
1718,Product_1718,Clothing,311.65,185,SupplierA
1719,Product_1719,Clothing,257.22,64,SupplierC
1720,Product_1720,Books,967.71,255,SupplierB
1721,Product_1721,Home,164.51,142,SupplierC
1722,Product_1722,Toys,688.93,195,SupplierC
1723,Product_1723,Books,516.48,450,SupplierA
1724,Product_1724,Toys,43.86,492,SupplierC
1725,Product_1725,Clothing,219.47,41,SupplierA
1726,Product_1726,Clothing,934.23,129,SupplierB
1727,Product_1727,Clothing,818.66,402,SupplierC
1728,Product_1728,Home,590.1,402,SupplierB
1729,Product_1729,Books,85.96,301,SupplierA
1730,Product_1730,Toys,147.15,360,SupplierB
1731,Product_1731,Books,733.3,338,SupplierA
1732,Product_1732,Clothing,759.49,248,SupplierB
1733,Product_1733,Clothing,958.52,83,SupplierC
1734,Product_1734,Books,213.54,176,SupplierC
1735,Product_1735,Electronics,652.57,247,SupplierC
1736,Product_1736,Electronics,436.53,185,SupplierA
1737,Product_1737,Books,122.71,420,SupplierB
1738,Product_1738,Clothing,342.79,321,SupplierA
1739,Product_1739,Toys,373.77,280,SupplierC
1740,Product_1740,Electronics,458.91,358,SupplierB
1741,Product_1741,Books,300.1,469,SupplierA
1742,Product_1742,Home,557.14,417,SupplierB
1743,Product_1743,Books,610.39,341,SupplierC
1744,Product_1744,Clothing,418.67,203,SupplierB
1745,Product_1745,Books,379.66,237,SupplierC
1746,Product_1746,Electronics,658.95,422,SupplierC
1747,Product_1747,Electronics,63.66,493,SupplierB
1748,Product_1748,Books,867.75,139,SupplierA
1749,Product_1749,Toys,974.89,175,SupplierB
1750,Product_1750,Books,64.76,109,SupplierB
1751,Product_1751,Toys,712.09,382,SupplierA
1752,Product_1752,Electronics,259.72,478,SupplierC
1753,Product_1753,Home,435.72,116,SupplierA
1754,Product_1754,Toys,277.94,315,SupplierC
1755,Product_1755,Books,222.1,479,SupplierC
1756,Product_1756,Clothing,446.57,355,SupplierB
1757,Product_1757,Clothing,377.89,141,SupplierB
1758,Product_1758,Books,431.53,153,SupplierA
1759,Product_1759,Electronics,810.0,219,SupplierB
1760,Product_1760,Electronics,978.86,0,SupplierB
1761,Product_1761,Electronics,151.9,137,SupplierC
1762,Product_1762,Books,746.66,214,SupplierB
1763,Product_1763,Clothing,553.61,418,SupplierC
1764,Product_1764,Home,379.29,462,SupplierB
1765,Product_1765,Clothing,663.97,52,SupplierC
1766,Product_1766,Electronics,882.71,380,SupplierB
1767,Product_1767,Books,645.09,428,SupplierC
1768,Product_1768,Books,706.6,135,SupplierA
1769,Product_1769,Home,156.76,1,SupplierA
1770,Product_1770,Clothing,715.79,403,SupplierB
1771,Product_1771,Electronics,986.26,168,SupplierA
1772,Product_1772,Home,960.0,362,SupplierA
1773,Product_1773,Electronics,415.1,28,SupplierB
1774,Product_1774,Clothing,883.44,318,SupplierA
1775,Product_1775,Home,595.45,385,SupplierC
1776,Product_1776,Electronics,127.11,39,SupplierB
1777,Product_1777,Toys,978.42,424,SupplierB
1778,Product_1778,Books,617.06,427,SupplierC
1779,Product_1779,Clothing,114.82,127,SupplierC
1780,Product_1780,Books,576.53,434,SupplierA
1781,Product_1781,Electronics,724.23,462,SupplierB
1782,Product_1782,Home,244.89,52,SupplierA
1783,Product_1783,Electronics,685.62,323,SupplierB
1784,Product_1784,Toys,966.27,489,SupplierB
1785,Product_1785,Toys,239.33,268,SupplierB
1786,Product_1786,Clothing,495.94,249,SupplierA
1787,Product_1787,Books,320.87,155,SupplierB
1788,Product_1788,Electronics,394.02,295,SupplierA
1789,Product_1789,Toys,838.74,106,SupplierB
1790,Product_1790,Home,825.3,228,SupplierC
1791,Product_1791,Electronics,18.26,148,SupplierA
1792,Product_1792,Clothing,130.86,462,SupplierB
1793,Product_1793,Home,355.52,317,SupplierC
1794,Product_1794,Books,310.01,288,SupplierA
1795,Product_1795,Clothing,102.65,180,SupplierC
1796,Product_1796,Books,690.78,240,SupplierB
1797,Product_1797,Books,646.27,203,SupplierB
1798,Product_1798,Toys,255.64,285,SupplierA
1799,Product_1799,Books,368.05,195,SupplierC
1800,Product_1800,Home,493.09,38,SupplierC
1801,Product_1801,Home,54.84,138,SupplierB
1802,Product_1802,Home,163.25,107,SupplierC
1803,Product_1803,Electronics,650.35,474,SupplierC
1804,Product_1804,Toys,490.8,367,SupplierA
1805,Product_1805,Toys,604.47,465,SupplierC
1806,Product_1806,Home,973.57,461,SupplierB
1807,Product_1807,Electronics,757.95,142,SupplierB
1808,Product_1808,Books,968.55,48,SupplierC
1809,Product_1809,Books,595.04,417,SupplierB
1810,Product_1810,Books,11.45,214,SupplierC
1811,Product_1811,Toys,102.84,482,SupplierC
1812,Product_1812,Books,700.01,196,SupplierA
1813,Product_1813,Electronics,312.02,448,SupplierA
1814,Product_1814,Electronics,419.64,217,SupplierC
1815,Product_1815,Books,678.66,137,SupplierA
1816,Product_1816,Toys,340.1,78,SupplierB
1817,Product_1817,Clothing,874.92,479,SupplierC
1818,Product_1818,Home,393.55,297,SupplierA
1819,Product_1819,Books,53.88,343,SupplierA
1820,Product_1820,Books,984.37,291,SupplierA
1821,Product_1821,Home,494.83,44,SupplierA
1822,Product_1822,Clothing,357.04,335,SupplierC
1823,Product_1823,Books,900.17,9,SupplierB
1824,Product_1824,Books,862.26,353,SupplierC
1825,Product_1825,Clothing,47.44,359,SupplierC
1826,Product_1826,Home,810.36,377,SupplierB
1827,Product_1827,Electronics,495.07,397,SupplierB
1828,Product_1828,Books,676.71,196,SupplierC
1829,Product_1829,Books,154.5,17,SupplierA
1830,Product_1830,Toys,670.79,376,SupplierC
1831,Product_1831,Clothing,237.8,437,SupplierC
1832,Product_1832,Books,126.18,263,SupplierC
1833,Product_1833,Toys,143.31,350,SupplierA
1834,Product_1834,Electronics,306.94,107,SupplierB
1835,Product_1835,Clothing,991.73,59,SupplierA
1836,Product_1836,Electronics,63.74,337,SupplierA
1837,Product_1837,Toys,337.61,140,SupplierC
1838,Product_1838,Home,529.81,228,SupplierA
1839,Product_1839,Clothing,214.83,138,SupplierA
1840,Product_1840,Home,961.99,258,SupplierB
1841,Product_1841,Toys,465.96,399,SupplierA
1842,Product_1842,Clothing,695.79,71,SupplierA
1843,Product_1843,Books,366.37,208,SupplierC
1844,Product_1844,Toys,202.26,312,SupplierC
1845,Product_1845,Toys,310.57,229,SupplierA
1846,Product_1846,Electronics,286.88,12,SupplierB
1847,Product_1847,Home,849.08,48,SupplierC
1848,Product_1848,Clothing,24.61,290,SupplierC
1849,Product_1849,Clothing,894.71,300,SupplierC
1850,Product_1850,Books,398.96,359,SupplierA
1851,Product_1851,Clothing,620.66,135,SupplierA
1852,Product_1852,Books,807.51,338,SupplierC
1853,Product_1853,Clothing,466.38,169,SupplierB
1854,Product_1854,Electronics,101.68,119,SupplierC
1855,Product_1855,Toys,546.28,78,SupplierA
1856,Product_1856,Clothing,130.36,245,SupplierB
1857,Product_1857,Toys,826.43,318,SupplierC
1858,Product_1858,Home,651.41,454,SupplierC
1859,Product_1859,Toys,596.22,497,SupplierB
1860,Product_1860,Home,10.38,384,SupplierA
1861,Product_1861,Clothing,960.47,58,SupplierC
1862,Product_1862,Electronics,139.03,76,SupplierC
1863,Product_1863,Electronics,191.63,316,SupplierA
1864,Product_1864,Toys,986.3,432,SupplierB
1865,Product_1865,Electronics,98.64,253,SupplierB
1866,Product_1866,Home,744.23,274,SupplierB
1867,Product_1867,Electronics,104.01,438,SupplierB
1868,Product_1868,Electronics,735.49,56,SupplierC
1869,Product_1869,Electronics,890.49,62,SupplierB
1870,Product_1870,Books,356.2,449,SupplierA
1871,Product_1871,Books,319.25,405,SupplierC
1872,Product_1872,Toys,933.67,7,SupplierB
1873,Product_1873,Clothing,83.9,42,SupplierB
1874,Product_1874,Clothing,354.07,152,SupplierB
1875,Product_1875,Home,656.4,281,SupplierA
1876,Product_1876,Home,690.61,459,SupplierA
1877,Product_1877,Toys,458.49,258,SupplierB
1878,Product_1878,Books,855.11,276,SupplierA
1879,Product_1879,Electronics,850.48,452,SupplierB
1880,Product_1880,Books,818.9,139,SupplierA
1881,Product_1881,Books,179.06,26,SupplierC
1882,Product_1882,Toys,650.22,247,SupplierB
1883,Product_1883,Books,852.47,384,SupplierA
1884,Product_1884,Clothing,103.33,170,SupplierB
1885,Product_1885,Books,252.14,450,SupplierC
1886,Product_1886,Clothing,978.2,181,SupplierC
1887,Product_1887,Home,467.26,53,SupplierA
1888,Product_1888,Home,534.89,435,SupplierC
1889,Product_1889,Toys,356.77,446,SupplierB
1890,Product_1890,Electronics,398.27,116,SupplierC
1891,Product_1891,Books,895.58,329,SupplierB
1892,Product_1892,Electronics,217.14,268,SupplierA
1893,Product_1893,Clothing,286.36,274,SupplierC
1894,Product_1894,Electronics,505.65,350,SupplierC
1895,Product_1895,Books,317.47,460,SupplierB
1896,Product_1896,Electronics,893.71,115,SupplierC
1897,Product_1897,Electronics,636.66,93,SupplierA
1898,Product_1898,Electronics,508.7,205,SupplierC
1899,Product_1899,Toys,608.03,57,SupplierB
1900,Product_1900,Electronics,29.63,31,SupplierC
1901,Product_1901,Books,744.34,361,SupplierB
1902,Product_1902,Books,342.08,48,SupplierA
1903,Product_1903,Electronics,612.11,101,SupplierB
1904,Product_1904,Toys,833.86,356,SupplierA
1905,Product_1905,Clothing,352.03,141,SupplierC
1906,Product_1906,Electronics,46.59,45,SupplierA
1907,Product_1907,Toys,10.96,356,SupplierA
1908,Product_1908,Home,861.23,91,SupplierC
1909,Product_1909,Books,551.06,188,SupplierB
1910,Product_1910,Home,653.95,19,SupplierC
1911,Product_1911,Books,600.82,152,SupplierC
1912,Product_1912,Clothing,177.32,458,SupplierA
1913,Product_1913,Toys,47.86,188,SupplierA
1914,Product_1914,Clothing,250.77,26,SupplierB
1915,Product_1915,Home,990.98,248,SupplierA
1916,Product_1916,Toys,423.61,412,SupplierC
1917,Product_1917,Home,925.83,324,SupplierB
1918,Product_1918,Electronics,267.66,470,SupplierC
1919,Product_1919,Home,718.24,242,SupplierA
1920,Product_1920,Clothing,35.78,238,SupplierC
1921,Product_1921,Clothing,22.98,48,SupplierB
1922,Product_1922,Electronics,471.22,16,SupplierB
1923,Product_1923,Toys,652.6,130,SupplierA
1924,Product_1924,Home,962.62,498,SupplierB
1925,Product_1925,Home,39.41,452,SupplierA
1926,Product_1926,Home,987.99,439,SupplierC
1927,Product_1927,Toys,477.09,181,SupplierB
1928,Product_1928,Clothing,768.72,135,SupplierB
1929,Product_1929,Electronics,649.82,54,SupplierB
1930,Product_1930,Toys,255.31,224,SupplierB
1931,Product_1931,Electronics,339.21,461,SupplierB
1932,Product_1932,Books,595.2,425,SupplierB
1933,Product_1933,Electronics,105.41,158,SupplierC
1934,Product_1934,Books,776.97,263,SupplierC
1935,Product_1935,Electronics,801.59,320,SupplierC
1936,Product_1936,Books,822.43,4,SupplierA
1937,Product_1937,Home,850.1,370,SupplierC
1938,Product_1938,Toys,692.2,486,SupplierB
1939,Product_1939,Home,746.5,132,SupplierB
1940,Product_1940,Clothing,592.8,33,SupplierC
1941,Product_1941,Toys,234.41,238,SupplierB
1942,Product_1942,Home,92.21,0,SupplierA
1943,Product_1943,Electronics,186.77,317,SupplierC
1944,Product_1944,Toys,201.18,9,SupplierA
1945,Product_1945,Electronics,760.31,485,SupplierC
1946,Product_1946,Home,948.27,293,SupplierB
1947,Product_1947,Toys,816.29,333,SupplierA
1948,Product_1948,Home,992.28,7,SupplierB
1949,Product_1949,Clothing,53.22,152,SupplierC
1950,Product_1950,Home,41.77,92,SupplierB
1951,Product_1951,Clothing,686.71,433,SupplierA
1952,Product_1952,Home,35.35,316,SupplierC
1953,Product_1953,Toys,891.82,36,SupplierC
1954,Product_1954,Electronics,477.45,212,SupplierB
1955,Product_1955,Toys,925.16,30,SupplierB
1956,Product_1956,Home,257.35,109,SupplierA
1957,Product_1957,Home,645.98,425,SupplierA
1958,Product_1958,Home,702.06,151,SupplierC
1959,Product_1959,Books,294.39,360,SupplierC
1960,Product_1960,Clothing,373.58,340,SupplierC
1961,Product_1961,Electronics,555.94,450,SupplierA
1962,Product_1962,Clothing,389.81,479,SupplierB
1963,Product_1963,Home,496.61,189,SupplierB
1964,Product_1964,Home,461.45,133,SupplierC
1965,Product_1965,Clothing,669.33,454,SupplierC
1966,Product_1966,Clothing,90.51,50,SupplierB
1967,Product_1967,Clothing,957.06,398,SupplierC
1968,Product_1968,Books,111.82,417,SupplierC
1969,Product_1969,Clothing,344.73,447,SupplierA
1970,Product_1970,Home,18.62,429,SupplierB
1971,Product_1971,Electronics,817.86,237,SupplierB
1972,Product_1972,Toys,121.39,75,SupplierA
1973,Product_1973,Clothing,285.71,252,SupplierA
1974,Product_1974,Clothing,457.24,209,SupplierA
1975,Product_1975,Clothing,845.54,152,SupplierB
1976,Product_1976,Electronics,769.57,421,SupplierB
1977,Product_1977,Clothing,158.43,189,SupplierA
1978,Product_1978,Clothing,452.2,65,SupplierB
1979,Product_1979,Clothing,339.41,340,SupplierB
1980,Product_1980,Electronics,949.01,22,SupplierA
1981,Product_1981,Toys,857.19,416,SupplierC
1982,Product_1982,Home,158.92,445,SupplierB
1983,Product_1983,Electronics,435.34,26,SupplierC
1984,Product_1984,Clothing,450.24,316,SupplierB
1985,Product_1985,Books,961.31,119,SupplierC
1986,Product_1986,Electronics,797.3,490,SupplierC
1987,Product_1987,Clothing,810.95,156,SupplierB
1988,Product_1988,Clothing,374.43,46,SupplierB
1989,Product_1989,Home,698.57,293,SupplierB
1990,Product_1990,Electronics,327.04,336,SupplierB
1991,Product_1991,Electronics,826.29,71,SupplierC
1992,Product_1992,Home,960.48,60,SupplierA
1993,Product_1993,Books,614.02,20,SupplierB
1994,Product_1994,Books,533.44,278,SupplierB
1995,Product_1995,Toys,873.77,313,SupplierA
1996,Product_1996,Toys,905.97,179,SupplierB
1997,Product_1997,Home,99.29,145,SupplierB
1998,Product_1998,Electronics,700.34,43,SupplierB
1999,Product_1999,Clothing,632.18,71,SupplierC
2000,Product_2000,Books,218.07,179,SupplierC
2001,Product_2001,Electronics,133.61,445,SupplierA
2002,Product_2002,Toys,292.4,343,SupplierA
2003,Product_2003,Books,177.29,8,SupplierA
2004,Product_2004,Clothing,250.16,476,SupplierC
2005,Product_2005,Toys,918.43,458,SupplierB
2006,Product_2006,Clothing,917.06,44,SupplierC
2007,Product_2007,Toys,261.0,419,SupplierB
2008,Product_2008,Clothing,210.1,327,SupplierB
2009,Product_2009,Books,460.0,195,SupplierC
2010,Product_2010,Home,667.33,301,SupplierB
2011,Product_2011,Clothing,146.55,87,SupplierC
2012,Product_2012,Books,819.21,304,SupplierC
2013,Product_2013,Electronics,82.84,129,SupplierC
2014,Product_2014,Electronics,122.22,75,SupplierA
2015,Product_2015,Toys,640.03,203,SupplierB
2016,Product_2016,Home,212.17,409,SupplierA
2017,Product_2017,Toys,236.77,338,SupplierA
2018,Product_2018,Clothing,877.6,497,SupplierB
2019,Product_2019,Home,370.53,473,SupplierC
2020,Product_2020,Clothing,922.05,343,SupplierA
2021,Product_2021,Books,117.61,446,SupplierA
2022,Product_2022,Home,932.34,425,SupplierC
2023,Product_2023,Electronics,915.57,59,SupplierC
2024,Product_2024,Books,544.36,314,SupplierC
2025,Product_2025,Books,760.75,24,SupplierB
2026,Product_2026,Clothing,442.79,488,SupplierB
2027,Product_2027,Toys,768.04,399,SupplierC
2028,Product_2028,Clothing,250.62,448,SupplierB
2029,Product_2029,Books,904.11,253,SupplierC
2030,Product_2030,Home,790.58,380,SupplierC
2031,Product_2031,Electronics,735.25,415,SupplierB
2032,Product_2032,Books,806.8,431,SupplierB
2033,Product_2033,Toys,351.4,252,SupplierC
2034,Product_2034,Toys,198.02,312,SupplierB
2035,Product_2035,Home,361.27,407,SupplierA
2036,Product_2036,Toys,48.35,231,SupplierA
2037,Product_2037,Home,277.53,498,SupplierA
2038,Product_2038,Toys,611.23,119,SupplierC
2039,Product_2039,Clothing,848.08,161,SupplierA
2040,Product_2040,Electronics,931.02,177,SupplierC
2041,Product_2041,Electronics,724.95,467,SupplierB
2042,Product_2042,Books,892.93,214,SupplierB
2043,Product_2043,Books,298.45,91,SupplierA
2044,Product_2044,Clothing,680.93,51,SupplierC
2045,Product_2045,Clothing,977.0,81,SupplierC
2046,Product_2046,Electronics,614.68,95,SupplierA
2047,Product_2047,Books,433.6,61,SupplierA
2048,Product_2048,Books,270.06,372,SupplierB
2049,Product_2049,Electronics,321.62,183,SupplierB
2050,Product_2050,Home,210.45,301,SupplierB
2051,Product_2051,Clothing,705.85,38,SupplierA
2052,Product_2052,Books,726.76,38,SupplierB
2053,Product_2053,Electronics,781.75,440,SupplierB
2054,Product_2054,Clothing,472.77,283,SupplierC
2055,Product_2055,Electronics,146.88,164,SupplierB
2056,Product_2056,Home,427.71,499,SupplierB
2057,Product_2057,Toys,751.07,345,SupplierC
2058,Product_2058,Books,857.23,218,SupplierB
2059,Product_2059,Clothing,90.34,491,SupplierC
2060,Product_2060,Electronics,251.46,190,SupplierB
2061,Product_2061,Electronics,962.34,248,SupplierB
2062,Product_2062,Clothing,437.65,378,SupplierB
2063,Product_2063,Books,79.96,410,SupplierB
2064,Product_2064,Books,211.67,44,SupplierB
2065,Product_2065,Electronics,829.3,378,SupplierA
2066,Product_2066,Books,761.89,464,SupplierA
2067,Product_2067,Toys,225.3,398,SupplierA
2068,Product_2068,Home,110.55,367,SupplierA
2069,Product_2069,Home,88.6,396,SupplierA
2070,Product_2070,Toys,504.67,85,SupplierB
2071,Product_2071,Books,698.61,298,SupplierC
2072,Product_2072,Electronics,330.5,482,SupplierC
2073,Product_2073,Books,95.34,309,SupplierB
2074,Product_2074,Clothing,497.08,150,SupplierC
2075,Product_2075,Clothing,226.78,448,SupplierA
2076,Product_2076,Books,189.11,62,SupplierA
2077,Product_2077,Toys,776.91,101,SupplierC
2078,Product_2078,Clothing,608.36,199,SupplierB
2079,Product_2079,Home,321.95,372,SupplierA
2080,Product_2080,Electronics,465.94,452,SupplierB
2081,Product_2081,Toys,231.68,166,SupplierB
2082,Product_2082,Clothing,566.05,375,SupplierA
2083,Product_2083,Electronics,759.43,61,SupplierB
2084,Product_2084,Home,434.12,254,SupplierC
2085,Product_2085,Clothing,389.89,374,SupplierA
2086,Product_2086,Clothing,259.25,354,SupplierB
2087,Product_2087,Electronics,330.24,181,SupplierA
2088,Product_2088,Electronics,366.46,232,SupplierB
2089,Product_2089,Books,319.67,333,SupplierA
2090,Product_2090,Clothing,99.4,129,SupplierB
2091,Product_2091,Home,156.34,248,SupplierB
2092,Product_2092,Electronics,996.28,2,SupplierA
2093,Product_2093,Toys,369.41,402,SupplierC
2094,Product_2094,Clothing,807.32,457,SupplierC
2095,Product_2095,Toys,720.12,321,SupplierA
2096,Product_2096,Clothing,568.52,300,SupplierA
2097,Product_2097,Electronics,455.32,397,SupplierC
2098,Product_2098,Books,668.62,210,SupplierB
2099,Product_2099,Clothing,588.37,236,SupplierB
2100,Product_2100,Electronics,736.57,262,SupplierB
2101,Product_2101,Electronics,993.9,2,SupplierC
2102,Product_2102,Electronics,321.75,384,SupplierA
2103,Product_2103,Toys,340.61,435,SupplierB
2104,Product_2104,Electronics,692.26,60,SupplierA
2105,Product_2105,Toys,846.08,406,SupplierC
2106,Product_2106,Home,198.05,396,SupplierC
2107,Product_2107,Books,856.14,60,SupplierC
2108,Product_2108,Electronics,897.47,421,SupplierB
2109,Product_2109,Home,400.91,427,SupplierB
2110,Product_2110,Electronics,273.89,9,SupplierA
2111,Product_2111,Home,406.57,226,SupplierB
